,Class,DataType,filename,img_path,size,z0,z1,z2,z3,z4,z5,z6,z7,z8,z9,z10,z11,z12,z13,z14,z15,z16,z17,z18,z19,z20,z21,z22,z23,z24,z25,z26,z27,z28,z29,z30,z31
114,Glider,RW,Glider23.png,D:/AI_Learning_Images/snips/20200828T1120_results/Glider23.png,113211,-0.87269557,2.4289432,0.931178,-1.5930923,-0.0343336,0.45927063,-0.19075656,-0.40721303,0.750093,0.66726553,0.8102879,1.37887,0.08629644,-0.3962888,-1.0049725,1.9426119,-0.04684622,0.8964811,0.36805338,-2.1108553,-1.2671793,0.28184497,-0.6944963,0.7585716,0.66608536,-0.4783731,0.73407435,-0.95686597,1.817954,-1.5668738,-0.30496556,-1.912215
115,Glider,RW,Glider24.png,D:/AI_Learning_Images/snips/20200828T1120_results/Glider24.png,123037,-0.45361617,1.7838298,0.5769036,-0.32166502,-0.75320804,1.5555174,0.34576082,-0.21690956,1.4301809,0.7401513,-0.9948778,-0.3973314,0.93814874,-1.2752557,0.11744124,-0.47496957,-0.71612144,-0.18967932,-0.093922734,-1.8670883,0.861121,1.3289505,-1.0535518,0.881297,1.1251462,-0.024877787,2.0536442,0.2438432,1.1213658,-0.26413178,-1.3341081,-0.8826115
116,Glider,RW,Glider25.png,D:/AI_Learning_Images/snips/20200828T1120_results/Glider25.png,32366,-1.4322127,1.7700657,1.3763552,-2.6360555,-0.64328444,1.0217216,-0.14766681,-0.6272144,-1.8272516,-0.7486604,-0.09666088,0.4287839,0.83215463,1.3826045,-1.7840371,1.3998306,-0.25610715,1.2593452,1.6887075,-1.0824063,-0.10483724,1.1841369,1.0034266,0.3523146,1.3151554,-0.47816998,1.7248094,1.588197,0.37968543,-0.5886338,-1.0318354,-0.55743647
117,Glider,RW,Glider26.png,D:/AI_Learning_Images/snips/20200828T1120_results/Glider26.png,101444,2.780589,-1.8383769,-0.3284536,-0.46845168,-2.8152084,-2.394711,-1.6807797,0.01155749,-1.4465506,-1.7982187,1.0160396,-1.106967,-1.0160198,3.2443964,-3.5867014,-0.42712042,-2.0233798,0.43210047,1.4023738,0.5963858,-1.8728193,-1.6198373,-1.1830444,-0.76742893,1.2745069,1.5942775,-0.7894987,-1.8113385,-1.2178614,-0.16329843,0.8357659,-0.40499592
118,Glider,RW,Glider27.png,D:/AI_Learning_Images/snips/20200828T1120_results/Glider27.png,76591,2.2650917,-1.2577782,-0.2743652,-0.59294367,-2.2172627,-1.8398373,-1.8090106,0.16050929,-0.7066616,-1.5776978,0.853712,-0.94886446,-0.86223865,3.1727052,-3.2033305,-1.0478251,-1.728196,0.23627861,1.2330043,0.6261439,-1.4973496,-1.0182853,-0.93631876,-1.0815398,1.3011982,1.5991108,-0.747285,-1.704063,-1.4554818,-0.0781793,1.5612044,-0.8966213
119,Glider,RW,Glider28.png,D:/AI_Learning_Images/snips/20200828T1120_results/Glider28.png,101915,1.1369092,1.3493543,0.100251,-0.17751926,-0.047035098,1.7606385,-0.7099541,-1.7000034,-0.57888734,-1.2837547,-0.29585683,-0.75427073,0.05026996,2.438761,-1.5922364,1.0323689,-2.5150783,2.4484544,2.3244681,0.5898606,-0.4392551,-0.4135753,-0.027174614,-0.3323002,-0.9189392,0.8164417,0.63530755,-0.6775325,0.016866148,-0.7067414,0.11149579,0.045533434
120,Glider,RW,Glider29.png,D:/AI_Learning_Images/snips/20200828T1120_results/Glider29.png,5575,0.9854403,1.7690295,-0.20096178,0.16947486,-0.08535889,2.1189642,-1.2564166,-0.76167744,0.23636493,-1.8244236,0.3443958,-1.2696564,-1.423809,2.4100761,-1.5612714,0.5605265,-3.1321998,2.7289124,2.7983456,1.5443966,-0.80716085,-0.69384253,0.69797987,0.08697727,-0.79999816,1.3878894,0.43966353,-1.3895888,-1.2345172,0.648694,1.5112643,-0.3529253
121,Glider,RW,Glider30.png,D:/AI_Learning_Images/snips/20200828T1120_results/Glider30.png,120265,2.4390354,-2.8544457,-0.010949686,0.15054104,-2.409963,-4.322869,-1.4290941,-0.026011214,-0.35081777,-0.22673368,2.6064217,-0.62352955,0.02318585,2.8845348,-3.7879066,-1.4602644,-0.002165583,-0.7770002,0.46269915,-0.99969846,-1.8529081,-0.5408475,-0.091912,0.15552852,3.0429156,0.15631747,-1.3807193,-0.7322118,-1.062819,-0.63548905,0.72484344,-1.8149012
122,Glider,RW,Glider31.png,D:/AI_Learning_Images/snips/20200828T1120_results/Glider31.png,134273,0.87907296,-0.97530234,-0.42101416,0.0064744353,-1.0832555,-0.4362223,-1.373679,1.2410331,-0.7800396,-1.9991859,-0.031923085,-0.72575617,-0.5319585,2.497794,-2.3408022,0.9479249,-1.5560443,1.0450796,1.4246356,1.533014,-1.2916046,-0.5890484,-0.23585403,0.15193081,0.0055340677,1.8397683,-0.44953394,-1.8993969,-1.0221763,-0.65686476,1.3048143,-0.47820187
123,Glider,RW,Glider32.png,D:/AI_Learning_Images/snips/20200828T1120_results/Glider32.png,33581,-0.5576919,0.66190284,-0.8989294,0.08745426,2.0505698,0.29877007,-0.6957029,0.82016927,-0.38058302,-0.49681094,-0.27984488,-0.38198265,2.177498,-0.91532487,-0.4468252,0.60630715,0.7692703,0.4057811,-0.8454411,-0.14190045,-0.24305826,-0.7712338,0.25642332,0.5020008,0.70005095,-1.2128115,-0.19911453,2.1938195,-1.1235228,0.7548917,0.45909607,0.14508072
124,Glider,RW,Glider33.png,D:/AI_Learning_Images/snips/20200828T1120_results/Glider33.png,181925,2.7952642,-0.71562696,-0.26647148,0.095291555,-1.4645367,-1.2021829,-2.2302969,-0.3042999,-0.67035145,-1.9182693,0.74217284,-0.96362114,-0.68044305,3.514266,-3.2079885,-0.256271,-2.2817855,1.1315317,1.8570982,0.8053217,-1.6957018,-0.9516877,-0.029799819,0.05976239,0.8838267,1.8754174,-0.49015036,-1.7602547,-2.0354123,-1.5189552,1.3167313,-0.9920553
125,Glider,RW,Glider34.png,D:/AI_Learning_Images/snips/20200828T1120_results/Glider34.png,73326,0.23164314,2.4068835,1.1283443,0.767283,-1.6931866,1.3799242,0.3000309,0.19077303,-0.13291168,0.1440408,0.39645132,-0.7935302,-1.29611,0.43774125,-0.7157591,-0.40852022,0.1544162,0.4537446,1.2309463,-1.6125426,0.04865256,-0.4742468,0.7230091,1.4507779,0.81744826,-1.34685,-0.58324265,1.8401041,0.26515877,-1.5888519,-1.5147642,0.3344931
126,Glider,RW,Glider35.png,D:/AI_Learning_Images/snips/20200828T1120_results/Glider35.png,99171,-2.3431964,-0.16867256,0.13475317,-1.6931249,0.87419343,0.36016718,0.34992546,-0.50604224,0.8157381,0.27517927,-0.6932005,0.21323402,0.34344637,-1.0718099,-1.139605,0.57087195,-0.755085,0.58570194,0.9581181,-0.36500755,0.84501475,0.44220173,-0.13467497,0.061599016,1.448788,-0.043853372,-2.0902946,0.8105096,-0.01085946,0.44845808,-0.2639637,0.78987956
127,Glider,RW,Glider36.png,D:/AI_Learning_Images/snips/20200828T1120_results/Glider36.png,96466,0.34482569,2.5780816,-0.41105738,0.30609035,0.58108544,1.0812719,0.97891706,0.6499773,-1.3439312,0.2710655,1.8065109,1.3869443,-0.0021702945,0.8188033,-0.73258966,0.92543757,-0.6937209,1.6050541,0.6485665,-1.1674194,2.063173,2.3057494,-0.21106203,0.74077976,1.7195702,-2.4690852,3.2600152,-0.67232054,-0.68328965,-0.27676955,-1.1484096,0.72933763
128,Glider,RW,Glider37.png,D:/AI_Learning_Images/snips/20200828T1120_results/Glider37.png,120186,-0.13008505,1.9531788,0.08839941,-0.500646,-0.2395394,2.2659357,0.9161603,-0.44977114,0.29717565,-1.1051667,-0.2592212,-0.79062295,-0.047436953,0.69442046,-1.4457363,-0.09957814,-2.7620125,2.4904943,1.9103417,0.6645317,-0.5957731,-0.045068905,0.7364512,-0.09084988,-0.1782664,0.37671393,0.6312133,-0.38318452,-0.26233214,-0.8602072,0.304271,0.45051172
129,Glider,RW,Glider38.png,D:/AI_Learning_Images/snips/20200828T1120_results/Glider38.png,135303,0.28735074,2.3058176,0.2490592,-1.158921,-0.758433,2.6736722,-0.06871429,-0.48107338,1.111027,-0.409747,0.118651,-0.67833334,-0.58414924,0.68517804,-1.4077295,1.1023829,-1.8231162,1.8649888,2.8131263,0.17724785,-0.14981776,0.24666098,0.22889131,1.2073749,0.11877887,0.069510385,0.50045943,-0.6980273,-1.4706472,0.16178557,-0.7120253,-0.98715985
130,Glider,RW,Glider39.png,D:/AI_Learning_Images/snips/20200828T1120_results/Glider39.png,113546,-0.4967638,1.8560077,-0.032166064,-0.06541932,-0.63462734,2.2803497,-0.45440394,-0.6726262,-0.536235,-0.98097265,-0.557989,-0.5118412,0.23384783,1.0643984,-0.45408607,1.2455934,-1.9505111,2.020123,2.4367537,0.77212334,-0.12791502,0.17725086,0.8824415,0.40277544,-1.2146912,0.897593,0.92393494,-0.6782832,0.5372839,-0.3828259,1.1282866,-0.16199209
131,Glider,RW,Glider40.png,D:/AI_Learning_Images/snips/20200828T1120_results/Glider40.png,71976,2.66395,-2.4774032,-1.2707357,-0.34456414,-2.4024432,-5.222988,0.92046124,0.8281962,-1.5330999,0.28862327,2.8073413,-1.2099051,0.012527559,3.5169759,-4.2607336,-2.1060176,1.1896958,-1.0806873,0.056608647,-1.6151534,-1.5013558,-0.929663,-0.6101021,0.20001304,2.694101,-0.36449116,-0.96528876,-0.9542464,-1.3208308,0.16310349,-0.0007212758,-1.8568618
132,Glider,RW,Glider41.png,D:/AI_Learning_Images/snips/20200828T1120_results/Glider41.png,141486,-0.83926594,1.684635,-0.99484205,0.2287436,-1.4198784,2.1581252,0.6596271,-0.7920329,-0.07910207,-0.8807513,-0.4231322,0.08827683,-1.5959042,0.37365758,-0.2033765,1.0962569,-1.0531981,0.8238921,2.5093322,1.3024725,-0.23493439,0.66365135,-0.5668966,0.49358535,-0.42958114,1.0707481,0.81938946,-0.14161871,-0.9901161,0.6934957,0.48032552,0.0019658953
133,Glider,RW,Glider42.png,D:/AI_Learning_Images/snips/20200828T1120_results/Glider42.png,26090,-1.5543811,2.640798,1.2955267,-0.24629188,0.73695445,2.133088,0.73182887,-1.0973477,0.4158218,0.06024067,1.9127543,0.26829818,-0.044604883,-0.45365655,-0.5383084,0.8324986,-1.30516,2.2450225,1.8410804,-1.3611087,0.439537,-0.6944605,1.6549582,1.2436054,-0.42158392,-2.5572524,1.4077017,1.9153919,0.9541837,-0.4093514,-0.9396853,0.09868884
134,Glider,RW,Glider43.png,D:/AI_Learning_Images/snips/20200828T1120_results/Glider43.png,76091,0.3178975,1.8692245,1.8292949,-2.1344337,-0.22542627,0.609771,0.8659274,0.38936114,1.2604244,1.2939634,-0.80389434,-0.6477081,1.2574459,-0.6602679,-1.0200933,0.23644713,-0.8124065,-0.1792363,1.5216503,-1.1069466,0.89889777,0.054118484,-0.5336649,1.4958322,1.4338297,-1.882671,1.5150557,1.5160781,2.1982718,-0.09836541,-1.666043,0.568334
135,Glider,RW,Glider44.png,D:/AI_Learning_Images/snips/20200828T1120_results/Glider44.png,183385,-0.17084849,1.538884,0.16203889,1.1126282,-0.7194104,1.3124064,0.68727577,-0.60798156,0.07422081,-0.5276784,0.51494926,-0.07886717,-0.9487388,1.1413708,-0.8017567,0.9212425,-1.6555221,0.9184996,1.8905168,-0.08696878,-0.2950186,-0.24093759,0.58042955,0.81451124,0.5153486,-0.55065,0.18249422,1.0240682,0.022860065,-0.15611899,-0.03482123,0.08990848
136,Glider,RW,Glider45.png,D:/AI_Learning_Images/snips/20200828T1120_results/Glider45.png,102568,0.14801538,2.1867323,-0.23930341,-0.27209532,0.29533952,0.47700942,1.2927599,0.24889416,0.7523904,-0.6835045,1.4747609,0.33052942,0.70059544,0.2891283,-1.1205915,0.63426477,-1.0670458,2.0792055,1.9156964,-0.7231071,0.9813243,1.198786,-1.1440098,1.1765807,0.9337505,-2.0559156,0.91956925,-0.18179178,0.17117211,0.52114224,-0.899092,0.5613011
137,Glider,RW,Glider46.png,D:/AI_Learning_Images/snips/20200828T1120_results/Glider46.png,190414,-0.25931722,1.4714265,0.11686006,-1.86942,-0.5294149,1.3831985,0.17263025,-0.4693135,-0.11767165,-1.4979279,-0.08249231,0.023515701,0.40832973,1.312507,-0.87891155,0.6672021,-1.454327,0.9626947,1.5452197,1.0493802,-0.80989015,-0.0017653555,-0.5009253,0.9529328,-0.7528825,0.1679466,0.59838957,-0.9592028,-0.28301045,0.33921885,-0.018438786,0.13777763
138,Glider,RW,Glider47.png,D:/AI_Learning_Images/snips/20200828T1120_results/Glider47.png,41031,-0.8189344,2.0261075,-0.120832145,0.21302523,-0.018509343,1.0958939,-0.5334995,-0.42285982,-0.111510634,0.9450076,-0.32903087,0.99035054,0.25795856,0.8130883,0.03837657,0.19504812,-1.1625868,0.78571475,1.9927807,-1.6845794,0.16548204,1.9933088,-0.3935462,1.0308591,1.0247452,-1.3255999,0.9099071,0.8636525,1.2331371,0.25123122,-0.9101783,-0.4091785
139,Glider,RW,Glider48.png,D:/AI_Learning_Images/snips/20200828T1120_results/Glider48.png,45142,-0.68326855,3.8480275,1.2742584,-0.6901088,-0.012383733,2.4445455,0.86283696,-0.5476849,0.24082315,-0.66141254,1.3284101,-0.11922799,-0.793374,0.84234756,-0.4594811,1.4488003,-1.6159915,2.023242,2.2002294,0.01577127,-0.2130261,0.31648222,0.0040768553,1.338508,-0.060465395,-0.6994333,0.20569229,1.182222,0.4746783,-0.0130779445,-0.0023756027,0.81651574
140,Glider,RW,Glider49.png,D:/AI_Learning_Images/snips/20200828T1120_results/Glider49.png,138857,0.49232382,3.1918232,0.32179484,0.17492518,-0.8209236,2.6312854,1.2205981,-0.28036082,0.59273183,-0.80083215,1.209578,-0.42669928,-0.83193904,0.56108457,-0.8007127,1.3761872,-2.573638,3.45256,3.3873332,-0.35838637,1.5324606,1.2953224,-0.47205323,0.30569738,0.29144025,-1.2923337,1.6099124,0.6213536,0.035950862,0.45855558,0.054686278,0.70254636
141,Glider,RW,Glider50.png,D:/AI_Learning_Images/snips/20200828T1120_results/Glider50.png,57850,0.34442395,3.1013281,0.7963131,0.29292983,-0.37899467,2.1430562,1.6364869,0.17934841,2.0126126,-0.0452594,0.31388688,-0.49647406,-0.11353322,-0.56704867,-0.46092382,1.1960329,-1.4185121,2.6792378,2.6496592,-1.187692,1.4576304,2.9009233,-0.5688827,1.1926694,1.326721,-2.3005114,1.3631653,1.545741,0.2108708,-0.33717185,-1.0558352,-0.38338774
142,Glider,RW,Glider51.png,D:/AI_Learning_Images/snips/20200828T1120_results/Glider51.png,102865,-0.84726477,0.71300775,-0.6901018,2.0354822,-0.16401654,0.44199818,0.42325687,0.63398767,1.4123137,0.5454947,1.2646968,1.4947817,1.9597912,0.07380861,-0.355989,0.09132889,0.7644713,-0.020103797,1.0948687,-1.642,0.82282543,-0.14552811,1.4495882,1.4590374,1.5987955,-0.4738236,-0.19571766,0.77928644,-0.20053148,0.8880619,-1.3099638,-1.4783438
143,Glider,RW,Glider52.png,D:/AI_Learning_Images/snips/20200828T1120_results/Glider52.png,60015,2.4520392,-0.15174644,-0.5134073,0.33321694,-0.97959584,-0.09642711,-2.6420145,-0.13393138,-0.7173398,-2.4967458,0.33799246,-1.6496209,-1.5909889,3.742252,-3.0589795,0.30763763,-2.970894,1.6495924,2.2261248,1.5799472,-1.6133904,-0.9245172,0.16843022,-0.29009062,-0.005128175,2.8413012,-0.55163574,-2.4280148,-2.0861943,0.6468235,1.1394781,-1.0979187
144,Glider,RW,Glider53.png,D:/AI_Learning_Images/snips/20200828T1120_results/Glider53.png,72843,-0.46301717,3.6011128,0.11923239,0.4790483,-0.025956407,2.7011333,1.4883704,-1.6600604,0.80514807,-0.47026697,0.17251748,-0.2730708,-1.0008632,1.0596575,-1.0596434,0.98782676,-2.556305,2.4830177,3.4612887,-0.85781723,-0.6486008,0.5719663,1.0882351,0.7261472,-0.12433934,-1.1724417,1.462896,0.19358957,0.8604485,-0.76377714,-0.1789187,1.4659327
145,Glider,RW,Glider54.png,D:/AI_Learning_Images/snips/20200828T1120_results/Glider54.png,91268,-0.15570423,1.3983263,0.5240434,-0.5559876,0.8846617,-0.48693067,2.0821023,-0.11054559,1.7667418,1.3112499,-0.40815234,0.8695957,1.2013513,-0.6948141,0.1342119,0.9066484,0.76452553,-0.4932997,0.5100589,-0.95465523,-0.46505547,1.311302,0.16187072,1.9020522,-1.0583985,-0.2877407,1.4151797,-0.12424207,0.52610207,-0.7183505,-1.4291842,1.0415435
146,Glider,RW,Glider55.png,D:/AI_Learning_Images/snips/20200828T1120_results/Glider55.png,136388,-0.4649544,1.8230222,-0.1394889,-0.8175041,-0.3054897,1.8687158,-1.3258783,-0.1131621,-0.2654488,-0.072527826,-0.42158216,0.17680436,-0.16717565,0.48267403,-0.9115432,1.2999586,-1.4406259,1.2638408,1.1839899,0.7759975,0.8332784,0.14236102,-0.72859174,0.8115049,-0.29063696,-0.7262929,0.8895302,0.6335551,-0.90943116,1.1167996,0.217206,-0.49474046
147,Glider,RW,Glider56.png,D:/AI_Learning_Images/snips/20200828T1120_results/Glider56.png,126773,-0.26744318,2.4737868,0.4159618,-1.2202125,0.3148402,1.5601828,0.10451667,-1.6530263,0.27898407,-0.8995596,0.1830235,-1.0369699,-0.87826,1.4639668,-1.3344376,0.4526075,-1.6760136,2.3273246,2.7450612,0.27042744,-0.57899714,-0.7325466,0.04304625,1.0484018,0.40998068,-0.2689079,0.9641793,-0.46964902,-0.5807029,-0.23477691,-0.33481514,-0.70491964
148,Glider,RW,Glider57.png,D:/AI_Learning_Images/snips/20200828T1120_results/Glider57.png,64994,-0.82232106,2.9605002,0.19173442,-0.25606382,-0.37460113,2.6889513,-0.20093143,-0.43864536,0.58382756,-0.93064237,0.0330403,-0.73670524,0.34147865,0.8116526,-1.0530498,1.0068012,-2.2729292,3.43256,3.1633797,0.25068027,0.96738714,0.20752443,0.5634454,0.9201666,-0.7701542,-0.80916584,1.6898695,-0.19277203,0.45825207,1.439419,0.3222928,0.32029575
149,Glider,RW,Glider58.png,D:/AI_Learning_Images/snips/20200828T1120_results/Glider58.png,102865,-0.7773043,1.6258332,0.92687076,1.1097867,1.2288252,0.7509339,0.69789404,1.356543,0.5399507,-1.0604727,2.2210286,0.7668177,0.536723,1.2906758,-1.1146233,-0.348971,0.7245688,-0.26916528,1.6917722,-2.6286414,1.117113,0.50767523,-0.046815746,1.6506921,1.4314122,-1.9073355,0.82482624,1.2329905,0.6617427,-0.58053684,-0.64509064,0.65747094
150,Glider,RW,Glider59.png,D:/AI_Learning_Images/snips/20200828T1120_results/Glider59.png,65899,-1.2575282,3.5641537,0.31525093,-0.18563992,0.05152318,3.04336,0.7833105,-0.45080093,0.71693647,-0.73401165,0.5267832,-0.6074826,-0.9209749,-0.5978215,-0.87385637,1.0041844,-1.8890715,2.6761465,2.6180239,-0.6993809,-0.5332581,-0.6621324,-0.4789007,1.321635,0.9529569,-1.4239758,1.7290913,0.95311964,0.9529463,0.63951564,-0.62286043,0.43706626
151,Glider,RW,Glider60.png,D:/AI_Learning_Images/snips/20200828T1120_results/Glider60.png,70382,-1.0613027,1.5735368,0.74593973,-4.4322715,-0.28469437,1.0802968,0.46811283,1.4589454,2.6718488,-0.12884423,1.0010549,1.0600843,0.2529046,1.4265952,-0.7024646,1.0697474,0.07365841,-0.9549102,0.25868094,-1.0455596,-1.1231003,0.62808067,-1.2971897,1.9537051,0.9240863,0.35495877,0.3414702,0.4941585,0.8002079,-1.850481,-1.5035361,-0.59277433
152,Glider,RW,Glider61.png,D:/AI_Learning_Images/snips/20200828T1120_results/Glider61.png,69401,-1.3204182,1.7674415,0.3646634,-0.8852525,-1.0398587,1.0160217,0.22443283,-0.7408605,1.195442,1.181857,0.30493823,-0.015392177,0.5794971,0.9007154,-0.6803464,-0.35708207,-0.88420004,1.1807164,0.6320768,0.13095081,-0.539552,2.5430305,0.45397618,0.19731355,0.4320525,-0.7159065,0.6156455,1.1756397,0.6847425,-0.32036003,-1.0164547,0.75134766
153,Glider,RW,Glider62.png,D:/AI_Learning_Images/snips/20200828T1120_results/Glider62.png,45142,-2.134416,2.2573414,1.1687984,-1.011832,-0.4219411,2.2423227,2.3653727,-1.6464015,-0.9475847,-0.03596565,0.18373817,0.8878478,-0.42558098,-0.14018491,-1.0731606,0.5505778,-1.3565094,2.1604624,2.8892756,-0.64478576,0.10233468,0.34877288,-0.63383454,1.644893,0.16103023,-1.5723143,1.4447854,2.8837864,0.40903467,0.63186944,-0.7423681,0.79871744
154,Glider,RW,Glider63.png,D:/AI_Learning_Images/snips/20200828T1120_results/Glider63.png,18976,-1.5245292,1.9751848,0.5062267,0.34143347,-0.6147617,2.4641526,0.3695712,-0.36759606,1.0189698,-1.56386,0.49673158,-1.6353637,0.056363016,-0.52891856,-1.2621516,1.2806069,-1.1579586,2.2969677,1.7775261,0.087745875,-0.9676136,2.902457,-0.2995229,0.9384594,-0.2148991,-0.39656806,0.5884034,0.5054232,1.2865905,0.26305503,-0.6148942,1.9491847
155,Glider,RW,Glider64.png,D:/AI_Learning_Images/snips/20200828T1120_results/Glider64.png,84235,1.8103218,-0.646992,-0.00022560358,0.5131822,-1.3683537,0.4908669,-1.6576972,-0.21633431,-0.80118906,-1.6530656,-0.111008555,-1.033721,-1.0886208,1.9451215,-1.9607424,0.019074358,-1.6837745,0.7561224,0.7660284,1.0927304,-1.0792207,-0.42297125,-0.71567935,-0.25814182,-0.00081297755,1.6166152,-0.33994466,-1.1232629,-0.590487,0.3038457,0.50641984,-0.406036
156,Glider,RW,Glider65.png,D:/AI_Learning_Images/snips/20200828T1120_results/Glider65.png,102649,-0.1864846,1.8354498,0.41512,0.7989917,-0.11503016,0.41094512,0.69390005,-0.26247618,0.11942667,-0.30715507,-0.17499909,-0.32749945,-1.3452461,0.15943636,-1.3297222,0.2372792,-0.11132838,-0.16348088,0.9900002,-0.08698571,0.37220895,0.9098995,0.16217081,1.1727592,1.0898354,-0.54569155,-0.079943836,0.36497563,0.093758225,-1.9102122,-1.562151,-0.8414148
157,Glider,RW,Glider66.png,D:/AI_Learning_Images/snips/20200828T1120_results/Glider66.png,89162,-1.9667946,1.8379128,1.428057,1.5368493,1.7937752,1.0160651,0.6547648,0.8844395,0.034442544,0.70810103,1.205482,0.62097526,0.3284902,-1.0622079,-0.85926044,-0.05791822,0.32272682,1.2402292,1.8681288,-1.2516141,-0.4243114,-0.2546285,0.28687078,1.5273527,1.2198204,-1.2821224,1.8166286,1.1221114,1.00718,0.65323675,-0.58806944,-0.38873184
158,Glider,RW,Glider68.png,D:/AI_Learning_Images/snips/20200828T1120_results/Glider68.png,153077,-1.1093123,3.245068,-0.84571654,-0.34235495,-0.334866,1.4497304,1.4992046,-0.007001385,0.7833493,0.94961256,1.1335229,-0.58101434,0.91153705,1.0509745,-1.0500666,0.54719526,-0.8270108,2.659133,2.2371554,-1.3341075,-0.49024823,0.7595332,0.3808509,1.6181248,2.3238187,-2.3312356,2.0833583,1.7531693,1.4571245,-0.8030224,-0.7080389,-0.8130264
159,Glider,RW,Glider69.png,D:/AI_Learning_Images/snips/20200828T1120_results/Glider69.png,59976,-2.5454082,2.5551572,0.043937325,2.087462,0.55309105,1.295975,1.0892314,-0.14576983,1.7023025,-0.12795866,0.15794209,1.6656048,1.3538749,0.04006976,-1.1492664,0.0731771,-0.050365962,0.77981097,1.9828897,-1.9021705,2.3194227,0.37267715,0.22093612,1.9528259,1.174461,-1.9880513,-0.24822152,2.2920737,1.3684899,-0.30970582,-2.0668905,1.3007838
160,Glider,RW,Glider70.png,D:/AI_Learning_Images/snips/20200828T1120_results/Glider70.png,47611,0.3034175,2.820477,0.89959973,0.12430547,0.12574747,2.7831461,0.8850455,-0.5545701,0.5487238,-0.7242238,0.22245856,0.04388511,0.14201951,0.566426,-0.45671108,1.8375493,-2.0950842,2.7036242,2.2167137,0.18107557,0.3757491,1.089234,0.5437633,0.32322878,0.74387187,-1.2531128,0.8038385,-0.06793827,0.12796476,-0.2111256,0.48289755,0.58951724
161,Glider,RW,Glider71.png,D:/AI_Learning_Images/snips/20200828T1120_results/Glider71.png,57399,-1.3509458,3.9261982,0.42316073,0.5725915,1.0005593,2.9498506,0.96330845,-1.281233,0.4547994,-0.3334503,1.1048377,0.42250693,-0.9126385,0.8574345,-0.9722761,1.8826241,-2.3095572,3.3277652,3.0408869,-0.56656516,0.55165875,0.9579091,0.22900443,1.6884927,0.893126,-1.045882,2.0168612,0.54235244,1.1359961,1.9471726,-0.36319017,1.3417377
162,Glider,RW,Glider72.png,D:/AI_Learning_Images/snips/20200828T1120_results/Glider72.png,44789,0.4166345,1.1277084,-0.30006757,-0.088314965,-0.77453125,1.7580211,-1.2512307,-0.5898154,-0.37903547,-2.0484927,0.14209351,-1.444661,-0.49694428,2.2444518,-1.7627536,0.6831384,-2.691088,2.5327032,2.3021746,1.7351565,-0.55957097,0.2486808,0.03202924,0.0078928955,-0.68989766,1.9458809,-0.052533068,-2.0130203,-0.94886696,0.07807653,0.7686671,-0.8099891
163,Glider,RW,Glider73.png,D:/AI_Learning_Images/snips/20200828T1120_results/Glider73.png,89460,-0.97532356,2.481444,1.3056363,-0.013692856,0.2631226,2.1325288,1.3091815,-0.21177256,-0.90956116,0.15842351,2.0922267,0.78225315,0.42795247,0.71965337,-0.68636006,1.4656549,-0.87893003,1.9977219,1.9205763,-0.98791,0.8578465,1.889719,1.054406,2.297165,0.9082214,-1.6303879,0.7057106,2.0658164,-0.8092502,-1.0386766,-0.9425197,0.49778688
164,Glider,RW,Glider74.png,D:/AI_Learning_Images/snips/20200828T1120_results/Glider74.png,23880,-1.0114863,4.1654887,0.99710405,0.30900845,-0.85298574,3.5751243,1.0508893,-0.031824052,0.83285725,-0.7002367,0.21552667,0.30207923,-0.6078106,1.2223881,-1.2071154,1.2755884,-3.1472268,4.102484,4.0094094,-0.42505285,-0.09201205,0.80766785,0.50422704,1.2402316,0.34426674,-1.7816402,1.5938385,1.1484514,-0.33467132,0.32025006,-0.16101635,0.14308852
165,Glider,RW,Glider75.png,D:/AI_Learning_Images/snips/20200828T1120_results/Glider75.png,39102,-0.2460776,3.1633825,1.9195125,1.4810603,0.7209599,1.1824008,-0.5250099,0.14199276,1.9302009,0.73572385,0.62624377,0.20773955,0.00959152,-0.9043156,-0.16250008,0.11705178,0.13375403,1.3436162,1.400151,-0.8487758,2.0524554,0.68972033,0.24001764,2.5049458,0.31763297,-2.0495594,-1.145847,0.36852467,0.699307,-0.9299122,-1.9490134,-1.0214027
166,Glider,RW,Glider76.png,D:/AI_Learning_Images/snips/20200828T1120_results/Glider76.png,61871,-0.29022327,1.8548464,-0.12060049,-0.111945875,-1.0986962,2.547119,-1.1896398,-0.8870021,-0.7057977,-2.2077715,-0.2790032,-1.1873822,-1.6471974,2.0776122,-2.0852456,1.4935405,-3.6728342,3.0750515,3.0178638,2.309691,-0.9883914,-0.070099205,-0.27550325,0.049231097,-0.9982145,1.7051326,0.7114491,-1.4655874,-1.206905,0.25238425,1.0396948,-0.23783924
167,Glider,RW,Glider77.png,D:/AI_Learning_Images/snips/20200828T1120_results/Glider77.png,59260,0.30446222,1.5234598,-0.6323818,-0.024653971,-0.71338296,3.1550183,-1.2663852,-0.15131998,-0.06888205,-2.1546113,0.17390871,-1.4793751,-1.1001809,1.8587365,-1.8833301,0.8454019,-3.5958452,3.3404288,2.8692868,2.0026422,-1.0636029,-0.28911898,0.1909669,0.07439682,-0.5237214,1.4269552,0.6361284,-1.8449934,-0.43338776,0.2267225,1.9210625,-0.18015267
