,Class,DataType,filename,img_path,size,z0,z1,z2,z3,z4,z5,z6,z7,z8,z9,z10,z11,z12,z13,z14,z15,z16,z17,z18,z19,z20,z21,z22,z23,z24,z25,z26,z27,z28,z29,z30,z31
117,Glider,RW,Glider26.png,D:/AI_Learning_Images/snips/20200828T1120_results/Glider26.png,101444,1.6835473,-0.23927407,-0.6286744,-1.0934237,-0.8956086,0.84785664,-0.035444476,-1.6968932,1.107343,-0.1642605,-1.0246056,1.8165133,1.0778047,0.7840513,0.38370743,2.5742476,-0.26039344,0.5644326,0.9343,-0.07022064,0.59728,-1.6004938,0.7937937,-0.25836143,-0.48104408,-0.13201293,-0.88131297,-0.31764194,-0.16787988,-0.27301806,-0.67191875,-0.16844714
118,Glider,RW,Glider27.png,D:/AI_Learning_Images/snips/20200828T1120_results/Glider27.png,76591,1.7835124,0.61167645,-0.90487194,-0.91721135,0.7337143,0.4163635,0.36355558,-0.15593058,-0.030463874,-0.30177552,-1.3759869,0.24929789,1.1890798,0.74571157,0.8725301,-1.3449211,1.5250921,0.015857875,-0.6304466,-0.2983291,0.18780243,0.19783296,0.18223959,0.1386868,-0.5533418,-0.35458782,-1.753444,-0.89570445,-0.06370267,1.2194219,1.0054604,-0.16479433
119,Glider,RW,Glider28.png,D:/AI_Learning_Images/snips/20200828T1120_results/Glider28.png,101915,1.7792645,2.0653322,-0.27848405,-0.91559887,0.32053772,-1.0112729,0.41719374,-2.3276997,0.8388424,0.18300262,-0.6430164,0.16981521,1.5152469,0.77482665,0.019426614,0.37000132,-1.3690237,0.5369693,0.7489096,0.6514949,0.6565721,0.37880656,0.96352106,-2.2928495,-0.8770559,0.1553109,1.2069907,-0.3124411,-0.5489037,2.3133247,0.7321404,0.18144202
120,Glider,RW,Glider29.png,D:/AI_Learning_Images/snips/20200828T1120_results/Glider29.png,5575,-1.2776105,-1.479234,1.1737448,0.49172765,0.9268054,0.10736428,0.43035564,-2.6230938,-0.065050766,1.078387,0.33240446,-0.32759762,1.1904216,0.28214452,-0.31622273,0.51018196,-0.5275724,0.6880567,0.11147903,-1.593163,-0.7429841,-2.634905,2.0396447,0.6453802,0.2555321,-0.55611557,1.0320597,-0.32613403,-1.0077816,0.099967256,1.5732564,0.37191886
121,Glider,RW,Glider30.png,D:/AI_Learning_Images/snips/20200828T1120_results/Glider30.png,120265,-0.41273695,-0.83027023,2.279752,-0.8454516,-0.5879767,1.1110996,1.2812873,-1.7318248,0.7954078,0.1078507,0.44917145,0.73147917,-0.9769672,-0.19498551,0.21654765,1.7118388,0.87928104,0.4033845,0.6252586,0.47251534,-0.44711924,-1.2369702,1.4247333,1.4156358,-0.7734554,-1.4584658,-2.3165078,0.4301625,0.40824068,0.94535166,0.2498128,0.62385297
122,Glider,RW,Glider31.png,D:/AI_Learning_Images/snips/20200828T1120_results/Glider31.png,134273,1.3730803,-0.01634653,1.0076513,0.30034745,-0.081974715,-0.5095158,0.2958935,-0.303846,-0.5876136,0.90128535,0.48613477,-0.1803059,1.5928512,-1.3420317,0.61747277,1.8074106,0.17166637,0.65694314,0.0803256,0.5773882,0.21877453,-0.089755364,-0.4410569,2.1318557,-1.5096767,0.11726691,-0.16272318,-0.1756238,1.4565592,0.039216682,-0.461845,-0.64954674
123,Glider,RW,Glider32.png,D:/AI_Learning_Images/snips/20200828T1120_results/Glider32.png,33581,0.8476857,0.84528863,-0.32113972,-0.3135593,0.95675105,0.7115156,0.29213664,0.4182898,-1.0350214,-1.0568041,0.91832113,-0.039918914,1.0831468,0.30818707,-1.7084831,-0.21694463,-0.0382317,1.7043962,-0.74157524,-0.4908543,0.74852383,-1.9941452,-0.29896396,0.52835864,-0.42576098,1.4114299,-1.1351331,-0.49696255,-0.27884266,-0.86382663,0.33695966,-0.9489655
124,Glider,RW,Glider33.png,D:/AI_Learning_Images/snips/20200828T1120_results/Glider33.png,181925,2.706223,2.0442011,1.2051898,-0.24490702,-1.032968,0.4308397,-0.990463,-1.2414725,-0.68756187,0.15832639,-0.9312232,0.8300256,2.2967894,1.7510556,0.82780206,-2.2711496,-0.3805448,0.11158645,0.31174135,-0.9601973,0.5853733,1.0801048,-0.22989051,-0.6775046,-0.35431668,0.35816908,-1.1722267,-0.37495613,-0.2570568,0.33706596,0.21260881,0.4479499
125,Glider,RW,Glider34.png,D:/AI_Learning_Images/snips/20200828T1120_results/Glider34.png,73326,1.2439053,-0.79234946,1.5329857,-0.20530352,-0.040475488,1.1217703,-1.7051,-0.2652902,-0.9556574,0.8115645,-0.46900356,0.79053473,1.8423882,0.020283237,0.71029454,-0.8733532,1.0112336,-0.5067749,-0.37923598,-0.38465995,-0.60214543,2.1741207,2.1592689,0.2971791,-1.5027025,0.10387668,-1.2573256,0.93840563,1.9759402,0.7326239,-0.35248166,-1.0661982
126,Glider,RW,Glider35.png,D:/AI_Learning_Images/snips/20200828T1120_results/Glider35.png,99171,0.4769119,0.08025339,-0.3533267,-0.9285476,0.2795765,0.13882159,0.107813224,-2.1719797,0.37109816,-0.022480339,1.0909312,-2.1075678,-0.6235181,0.04531966,0.8339991,-2.60643,-0.013560716,0.99913543,-0.6485831,-0.38782057,0.21633229,0.10675149,0.7755465,1.3623762,-0.44514912,-2.3566437,-1.9199132,1.1336027,1.5538517,-0.831628,0.23667589,1.5924528
127,Glider,RW,Glider36.png,D:/AI_Learning_Images/snips/20200828T1120_results/Glider36.png,96466,1.2843618,-1.2319019,0.42903757,-2.037334,-0.031819332,0.12683849,-0.88317645,-0.015502095,0.22976348,1.2751586,-0.2373342,-0.09363669,1.1931549,0.08578808,0.0918006,-1.0556053,0.87204975,-0.18220434,-0.53029704,-0.22385938,-2.3048544,-0.23277947,-0.57282066,0.40324226,-1.2481182,0.9301585,0.018540978,0.7308655,0.13020994,-0.9713173,-2.5132172,-0.50783354
128,Glider,RW,Glider37.png,D:/AI_Learning_Images/snips/20200828T1120_results/Glider37.png,120186,1.5419382,0.9135659,0.91788125,0.5784868,-0.11780773,0.55752945,1.2738285,-0.8568678,0.12885542,0.7228431,0.23752224,1.2096611,1.9260669,0.19149047,0.3359388,1.0665978,-0.10299809,0.9020746,-1.0860656,0.3409146,-0.79882747,-1.7402754,-0.8193451,0.4931216,0.36729407,1.7053287,0.1508702,0.011115491,-0.38417113,-1.2979624,1.5645936,2.199851
129,Glider,RW,Glider38.png,D:/AI_Learning_Images/snips/20200828T1120_results/Glider38.png,135303,1.1086097,1.0335964,1.1583304,-0.6965205,-0.7593265,-0.9176691,-0.7767706,-1.2429672,-0.638003,1.0418707,-0.23945239,1.1908413,1.379982,0.84412736,-0.20676583,-0.36938587,0.17526592,-0.3820787,-1.809034,0.77694505,-1.3842677,0.026790403,-2.2008977,0.048284024,-1.3181145,-0.46759993,-1.8112545,1.3779112,-0.8569961,-3.1102052,0.8695358,1.0463084
130,Glider,RW,Glider39.png,D:/AI_Learning_Images/snips/20200828T1120_results/Glider39.png,113546,3.1931446,-0.7983997,2.136075,-0.86138123,1.0882812,0.648995,-0.3113029,-0.14022261,0.3547752,0.8710611,1.3742045,-0.6162202,1.1178496,-0.077866495,0.27945915,-1.0502433,0.18896729,0.63674754,-0.5101802,-1.510418,-0.43424886,0.64687,0.37436163,-0.9693141,-1.371179,0.43339527,-2.0194001,-1.186175,-0.023658037,0.61200243,-0.47099087,-0.033234715
131,Glider,RW,Glider40.png,D:/AI_Learning_Images/snips/20200828T1120_results/Glider40.png,71976,1.0379301,1.0105069,0.52520317,-0.73098516,-1.7810165,-0.97593546,0.34768108,-0.61746293,0.6176882,-1.3126714,-0.05740665,2.0330815,0.62760127,-1.2316794,1.0119133,2.1250014,-0.35362586,0.1310055,-0.014843434,0.009628952,-1.2786874,-0.7070005,0.9838171,1.2945961,-1.5138736,0.8058771,-1.4000582,0.17937793,0.24115187,0.26805344,0.31268,-0.09171069
132,Glider,RW,Glider41.png,D:/AI_Learning_Images/snips/20200828T1120_results/Glider41.png,141486,2.2302408,0.21073017,0.37987673,0.3094343,1.6196041,-0.46543148,0.605443,-0.36226943,-0.71021706,-0.40625608,0.9113728,-1.1847323,0.47220007,-1.5356417,0.64479274,0.7688992,-0.8366507,-0.40335178,0.040013865,-0.56186026,-0.20710522,-1.2839928,2.6079423,0.6318394,-0.5474131,0.60584867,0.29401404,0.23751242,0.48784158,-0.37640983,-0.6307603,-0.5616981
133,Glider,RW,Glider42.png,D:/AI_Learning_Images/snips/20200828T1120_results/Glider42.png,26090,0.006793976,0.004701346,0.13049448,-1.261755,0.47133923,-0.02598886,-0.99268043,-0.10895556,1.0764421,-0.47276464,0.7192192,1.8962924,0.97269696,1.1294048,1.3892143,-0.41265717,1.6041771,0.61432266,-0.2198191,0.57745236,-0.09788221,0.6809116,-1.4760289,-0.7605393,-1.3480865,2.1481073,-2.4944565,-0.68109477,1.4566978,-0.035297588,1.5365049,0.23095228
134,Glider,RW,Glider43.png,D:/AI_Learning_Images/snips/20200828T1120_results/Glider43.png,76091,2.0332024,1.1008834,-0.6141929,-0.82655287,2.0158367,0.964329,-2.2072082,0.78634846,0.27887407,0.071623445,0.78635526,-0.6330316,1.2662557,1.0907884,-0.4391891,-1.1930017,1.0581237,-1.0783068,-0.3099137,-0.43068892,-0.67715806,0.6768973,1.952558,-0.7865749,-0.4926526,1.4038448,-1.7666519,-1.399781,1.3847682,-0.74739283,1.3819909,2.7677
135,Glider,RW,Glider44.png,D:/AI_Learning_Images/snips/20200828T1120_results/Glider44.png,183385,0.06288737,0.06734208,0.13302791,-0.5399499,1.6554911,1.5598223,-1.1880997,1.2719307,-0.43904203,0.031743646,-0.39462274,-0.1720449,-0.12591487,1.08092,-0.09250578,-0.07951589,0.13512757,-0.5720696,0.15483223,0.70337903,-2.9068906,0.12789299,2.7016609,-0.019114785,0.3150739,1.1509268,0.9634253,-1.182551,0.26120883,-0.19677533,-1.4930413,0.6573784
136,Glider,RW,Glider45.png,D:/AI_Learning_Images/snips/20200828T1120_results/Glider45.png,102568,0.19514048,0.7787575,-0.99434906,-0.69908035,1.3455534,1.925436,0.5917109,0.95579547,1.2926848,1.0544093,1.0596414,0.6749122,0.3613566,0.40552354,0.38805446,-1.2463441,-1.0913767,-0.061852306,1.040042,0.46582195,0.57597655,0.055545576,1.1817342,-0.8904126,0.2769785,0.9540833,-0.26329926,-0.5822712,0.617772,1.831875,-0.61059165,-0.7387617
137,Glider,RW,Glider46.png,D:/AI_Learning_Images/snips/20200828T1120_results/Glider46.png,190414,-0.54061127,0.39602408,0.2600422,-1.8498638,-1.2803414,-0.63034284,0.98297775,-0.34545505,-0.035048515,-0.82775277,0.2501113,0.5069947,1.0620601,0.93054247,-0.10434809,-0.40025967,0.05204584,1.0118997,-2.508241,-1.2912015,-0.017644107,0.06344603,0.69924575,1.4358308,-0.90728676,0.5709716,-1.6276937,1.9457359,-0.50166214,0.059819564,-0.07040109,0.020551622
138,Glider,RW,Glider47.png,D:/AI_Learning_Images/snips/20200828T1120_results/Glider47.png,41031,1.0103095,1.065517,0.07857475,-0.56526023,0.5249458,-0.7903175,0.44713053,-0.21180198,1.0665952,0.82487893,-0.9222625,-0.17375895,-0.8473626,-0.45807165,-0.4680874,0.32458413,-0.5142721,2.1556342,-0.4559595,0.3748217,-2.6358452,-0.09665592,1.1698174,0.20430154,-2.9484377,1.4495754,0.34588432,-1.7774742,1.0364467,-0.34893566,0.92739236,0.64640236
139,Glider,RW,Glider48.png,D:/AI_Learning_Images/snips/20200828T1120_results/Glider48.png,45142,1.3756909,2.0826926,1.4418099,0.011877537,1.3431704,-2.0307794,-1.4308519,-0.40090704,-0.44570586,0.29560113,-0.15348968,2.0267231,1.8788888,-0.95034707,-0.87948847,0.90260494,-1.4441898,0.5221827,0.2812488,-0.09731464,-0.59963626,-0.569427,2.4347384,-0.78617245,-0.5556959,1.6244078,-0.8694471,-0.71405363,0.14416929,1.3975453,-0.19435126,-0.09610942
140,Glider,RW,Glider49.png,D:/AI_Learning_Images/snips/20200828T1120_results/Glider49.png,138857,2.617675,0.7579194,1.2829701,-0.8004941,-1.1836379,-0.33113575,0.13517055,0.95925516,-0.3088861,1.374123,-1.0011516,0.69547987,1.5102994,0.17760848,0.30212942,1.6257203,-0.25204667,-0.78859437,-1.2787749,-0.24843827,-1.2061808,1.4509822,1.2502139,0.3632008,-1.8608719,0.9738512,-2.6851115,-1.0783852,-0.84074306,-0.37496135,-2.5213556,1.2065428
141,Glider,RW,Glider50.png,D:/AI_Learning_Images/snips/20200828T1120_results/Glider50.png,57850,1.6860982,0.63216233,0.9659811,0.97825265,-0.14547463,0.5328621,1.2682444,-0.6754167,0.17293598,0.5628686,0.60833925,1.1246736,-0.79088247,0.032770753,-0.1279829,0.10313594,-1.1304625,-0.12833178,1.3747774,0.13218442,0.10511333,-0.30660808,1.9318888,-0.2625699,-0.29454386,0.62671196,-0.8272956,-0.63358355,-0.19532247,0.18554512,-0.10353525,0.39094514
142,Glider,RW,Glider51.png,D:/AI_Learning_Images/snips/20200828T1120_results/Glider51.png,102865,1.8688368,-0.6500862,1.3732128,1.280817,0.104211256,-0.9457382,0.072573125,0.6937295,2.0681925,-1.4025469,0.2837159,-0.7636446,0.019505858,-0.76553863,0.42297843,0.19049822,1.997701,1.4699007,1.9525168,0.47736362,-0.8471507,0.7120605,-1.3040652,0.7691524,-1.129607,1.2343966,-1.8778443,-0.695734,0.97603184,1.0539514,0.00039216876,0.91531444
143,Glider,RW,Glider52.png,D:/AI_Learning_Images/snips/20200828T1120_results/Glider52.png,60015,4.1457996,0.26700774,0.8661902,0.6003644,0.7916582,1.8600037,-0.39000872,-0.16956162,-0.6949378,-0.30800045,1.4775163,1.1509037,1.3122021,0.0009984374,0.37499073,-2.116614,-0.34710413,-0.2711711,-0.20547771,-0.4868378,-0.07515755,-0.70526147,0.5261644,-1.0816251,0.40511888,-1.3648736,-0.15910494,-0.8189607,-0.6889045,1.7378649,0.7496827,0.36225164
144,Glider,RW,Glider53.png,D:/AI_Learning_Images/snips/20200828T1120_results/Glider53.png,72843,0.15542972,0.5019826,0.6352589,-0.5397369,-1.2769862,-0.36392373,1.1871762,-0.99690837,0.9176477,0.29867613,0.85609365,-0.880745,0.5367997,-0.61422336,-0.13110155,-2.652764,-1.2829711,1.354713,0.34009057,-0.35008818,-0.020704746,1.7754414,1.4558271,0.2497208,0.18685973,-1.2161701,-1.878504,-0.60607576,1.2592299,0.2964005,0.769563,1.9061007
145,Glider,RW,Glider54.png,D:/AI_Learning_Images/snips/20200828T1120_results/Glider54.png,91268,1.8163865,1.7565379,0.050774723,0.04478076,-0.78298306,-1.43829,-0.85652125,-0.693661,-0.3032599,0.305171,-0.13941136,0.07344925,0.76153827,0.5882016,-0.33943024,-0.0845093,0.120646216,-0.7821622,-0.27642,-0.4848716,-0.74525845,-0.15592757,-0.066413134,-0.47554415,-2.2337594,-0.34750167,-0.53799355,-0.56620455,-0.18527324,0.0082892105,0.1570716,1.2469085
146,Glider,RW,Glider55.png,D:/AI_Learning_Images/snips/20200828T1120_results/Glider55.png,136388,1.5494916,-0.17825958,-1.130228,-1.444306,0.83850235,-0.3533684,-1.0633655,1.0658718,0.23015584,2.2872963,2.2865062,1.4239814,1.0016562,-0.6016524,0.58320826,-0.23829176,0.74351454,0.026788116,0.7431002,-2.1019776,-0.40700793,0.83913374,0.3625643,-0.60442704,1.2546538,-0.1919711,-1.311477,-0.0057844818,-2.402675,0.1145871,-0.6451541,-0.08903298
147,Glider,RW,Glider56.png,D:/AI_Learning_Images/snips/20200828T1120_results/Glider56.png,126773,1.0248016,0.24362561,2.214871,-1.2742069,1.188049,0.39243227,-1.6530837,-0.76168406,1.6564671,0.21003434,1.0210366,-0.60499406,0.98625106,-0.634753,-0.79221296,-1.4770932,0.3599881,1.2186363,-0.85230756,0.10055293,-1.9034834,0.293454,0.58418596,0.5889146,-0.5144278,-0.29501742,-1.8071417,-0.6251367,-0.604373,0.24951485,-0.2209514,0.48094898
148,Glider,RW,Glider57.png,D:/AI_Learning_Images/snips/20200828T1120_results/Glider57.png,64994,4.055245,-0.014281511,0.33815223,-0.7933385,-0.72540826,1.0291712,-0.37038264,-0.7560573,-0.09437847,1.4713604,0.3133512,-0.19675595,0.86201584,-0.71649957,0.64553213,-1.2353206,-1.9135872,0.41515973,1.3637699,0.54061717,-0.1430803,0.47093225,0.3885145,1.3413254,-1.3049043,-1.0196717,0.22854698,-0.23379199,0.06584579,0.94782096,0.23549537,0.08333665
149,Glider,RW,Glider58.png,D:/AI_Learning_Images/snips/20200828T1120_results/Glider58.png,102865,0.9244004,-0.64043903,1.6092789,-0.30820858,0.4150037,-0.6321194,-0.54768074,-0.99826086,0.0758733,-0.74116045,1.4945363,1.9178983,-0.28627336,0.3662975,-0.021859385,0.6434576,-0.19550702,-1.5330964,0.5405525,0.020388544,0.2763034,1.7937577,1.673028,0.763157,-0.31626043,0.50694734,0.2119323,-0.26469773,-0.66117454,-0.048091948,0.3959055,0.73800486
150,Glider,RW,Glider59.png,D:/AI_Learning_Images/snips/20200828T1120_results/Glider59.png,65899,-0.12936997,0.93008864,1.4408975,-1.3268951,2.5012243,1.9516696,0.027788758,1.0423102,1.3945144,-0.2596057,0.19563569,0.6716392,1.447104,1.8984209,0.20043184,0.88611,-0.837274,0.3933668,-2.2379847,0.22175741,-0.25677994,1.1383407,0.17188221,0.30340296,-1.2451936,0.61339164,-0.38056284,-1.2044498,-0.26498973,1.5848591,-0.17563282,0.9331666
151,Glider,RW,Glider60.png,D:/AI_Learning_Images/snips/20200828T1120_results/Glider60.png,70382,0.2659553,-0.87007415,0.19028866,0.16232222,-0.10898518,0.7975491,-1.0575168,-1.5298294,0.21497701,2.210515,0.27312613,1.010277,1.3057413,-0.23900604,-0.013286635,-0.093862504,-0.24509946,-0.8310765,1.2358022,-0.96609503,-1.1088377,1.1470007,0.0048538744,-0.18802615,-0.39890802,-1.3362873,-2.145128,-0.064995214,-0.5861576,-1.9648448,0.66214824,-0.91430664
152,Glider,RW,Glider61.png,D:/AI_Learning_Images/snips/20200828T1120_results/Glider61.png,69401,0.22219658,0.27046815,-1.2597007,-0.20265155,-0.05295626,0.88931304,-0.35256183,-0.37232435,-0.821669,0.73630154,0.4269567,1.3945527,-1.084249,1.2918304,2.3570635,-0.51445097,-0.20170738,0.2954666,1.8637722,0.39954138,-1.3219149,-0.27923623,0.41621694,0.6785255,-3.0393412,1.5760072,-0.2183272,0.025007695,0.86559075,2.6953166,0.8731947,1.6332471
153,Glider,RW,Glider62.png,D:/AI_Learning_Images/snips/20200828T1120_results/Glider62.png,45142,-0.43293107,2.1996012,-2.0023177,-0.69685715,-1.0603147,0.5396689,0.6283115,-1.0468173,1.6571782,-0.13951859,0.90152144,2.1348245,0.613081,-0.13547009,-1.1299667,-2.0974636,-0.8033239,0.84399366,0.1996113,0.6550663,-2.1912613,1.1341352,2.8004735,-1.1817681,0.6684938,-0.095991224,-0.22050941,-0.35661888,0.61366665,-0.14747903,0.030785799,0.010081679
154,Glider,RW,Glider63.png,D:/AI_Learning_Images/snips/20200828T1120_results/Glider63.png,18976,1.7107368,1.4137346,0.5830734,-1.4693004,0.23424217,-0.8176235,0.20051444,0.4943009,0.13154756,0.1368002,2.1044698,0.9125277,0.09103435,0.6585691,0.8034815,0.17794514,0.051429696,-1.2590153,0.7036791,-0.0728621,-0.8270832,0.880701,-0.06254548,0.46212596,-0.06751412,-0.10146636,-2.5329547,-0.085277505,-0.3558552,-2.1080065,-0.7313873,0.34825808
155,Glider,RW,Glider64.png,D:/AI_Learning_Images/snips/20200828T1120_results/Glider64.png,84235,0.986228,1.0391318,-1.0488515,0.015583754,0.12543538,0.13509905,-0.6405065,1.2859523,0.18182586,1.4260023,1.4865881,-1.1424502,2.5355945,-1.3365148,0.3579775,-1.217776,-0.3019891,0.30958694,0.059486464,1.3461313,0.20548055,-0.42935,-0.49848047,-0.5124553,-0.35973144,0.18221441,-0.10737187,-0.35774356,-1.2615737,0.84852016,-1.1262254,0.9136174
156,Glider,RW,Glider65.png,D:/AI_Learning_Images/snips/20200828T1120_results/Glider65.png,102649,2.2066703,-0.76843166,1.0439265,-0.96306825,1.3851582,-0.6463074,1.4185919,-1.3100557,1.7170857,2.2089076,-0.49566692,0.28433636,0.49889606,1.1610147,-1.1766102,-1.9982662,-1.2810395,1.0297234,-0.50338435,0.35739604,0.66619104,-0.59971946,1.233007,0.35680878,-2.2410188,0.6095216,-1.9460118,-1.1051958,-2.4529722,-0.9627073,1.0280309,2.4272797
157,Glider,RW,Glider66.png,D:/AI_Learning_Images/snips/20200828T1120_results/Glider66.png,89162,2.0435889,-2.097642,0.021198332,-2.0038705,-1.2609214,-0.8395856,-0.8870634,0.13506234,-0.03269255,1.4991618,-0.4152859,-0.53144026,0.99680674,1.2286875,0.5419546,-0.74274117,-1.182881,-0.013881877,0.025735542,-0.21509908,-1.2937148,-1.458935,-2.7330875,-1.4914094,-2.527745,1.7558429,-0.26702708,0.43343225,-0.67258054,0.23781857,-2.359421,0.7151389
158,Glider,RW,Glider68.png,D:/AI_Learning_Images/snips/20200828T1120_results/Glider68.png,153077,0.68595856,1.1077932,0.9158814,-1.6138902,0.8439184,-1.2891084,-0.086000025,-1.3484635,0.47452104,0.8511181,-0.19825137,-0.56648445,0.78733885,0.5283338,-3.072285,-1.5542978,-0.44449028,0.38425487,-0.52123797,-2.2249858,-0.021993458,0.7057047,1.6664712,0.7122896,-0.5813781,-2.260117,1.1653574,-0.09164561,-1.2086059,0.436373,0.6764594,-1.2139158
159,Glider,RW,Glider69.png,D:/AI_Learning_Images/snips/20200828T1120_results/Glider69.png,59976,2.2477574,0.001226835,0.95036364,-0.9752313,-0.85678273,0.77852094,-1.5483124,0.031183124,1.2130779,0.34485272,-1.2007335,1.2051457,0.84652764,-0.48567185,0.055641986,-0.77630603,1.0623213,-0.047590256,-0.16601536,-0.31260368,-1.290301,1.1162379,0.12767828,-0.9849116,-1.5451922,-0.8589944,0.88796836,-0.43501738,-0.43545336,-0.6765948,-1.2666655,-0.8107146
160,Glider,RW,Glider70.png,D:/AI_Learning_Images/snips/20200828T1120_results/Glider70.png,47611,-0.47349954,0.38951117,0.6756303,-2.2451775,-0.563216,1.5422316,-2.2920945,1.2769432,-1.1112956,1.3230155,1.1965069,-2.3035107,1.8354963,0.30967197,-0.8182445,-0.021862462,0.7536787,0.58796066,0.6255718,0.28166443,-0.7652291,-0.6605831,-0.26283216,0.05291447,-1.4464648,0.23377545,-2.4993553,-0.6964098,-0.65123284,0.6102752,0.11122066,1.252874
161,Glider,RW,Glider71.png,D:/AI_Learning_Images/snips/20200828T1120_results/Glider71.png,57399,1.8562542,1.4914688,1.2620103,-0.5447459,-0.8703599,-0.6407091,-1.2208276,-3.1292722,-1.8068843,1.5670664,1.0786994,0.8585981,1.9561181,-0.0996927,-1.6720172,-1.7520044,-0.13050033,0.72361064,0.87737334,0.13836017,0.7077689,-0.90760374,-0.25129485,-1.100794,-0.851671,0.4080295,-0.57811356,0.1840789,-0.36028832,0.1743707,-1.2809136,1.6810939
162,Glider,RW,Glider72.png,D:/AI_Learning_Images/snips/20200828T1120_results/Glider72.png,44789,0.6411916,1.2188218,-1.9944112,-0.081912875,1.5240899,-0.21788785,-0.9843322,0.8945275,0.7753678,-0.69900715,0.036086336,-0.76440316,0.06946033,-0.26576117,0.69731563,-1.0544344,1.0784584,-1.0749078,0.26766032,-0.037796862,-0.39336503,-0.32687986,1.1380999,1.184955,-2.318564,1.0068767,-1.3423806,-0.4141,0.5128894,-0.7085242,-0.6005652,0.512377
163,Glider,RW,Glider73.png,D:/AI_Learning_Images/snips/20200828T1120_results/Glider73.png,89460,-0.25606275,-0.018617108,1.2015723,-1.1155797,-0.5271617,-0.55144036,-0.30686665,-0.43234238,0.16758288,0.33268774,-1.9861393,0.8123864,1.7853891,-1.0320768,1.6880652,-1.2194598,-0.4967331,-0.80906725,0.08080381,1.123742,-0.6991994,1.4386507,2.1216364,0.8869546,0.44566858,-0.55437493,0.8906372,-0.22873294,0.33768624,0.6867087,-1.6368641,-0.46713233
164,Glider,RW,Glider74.png,D:/AI_Learning_Images/snips/20200828T1120_results/Glider74.png,23880,1.6668292,-0.158307,3.2164369,-0.1766398,1.3065975,0.82353115,0.44637835,-1.0203336,-0.015345424,0.9655185,0.9165318,2.656988,1.7068337,0.9185091,0.19513437,0.78615284,-0.35844338,0.16865158,0.0061407387,-0.6125907,-1.0774391,-1.0106587,2.7793293,0.30796796,-1.1769882,-1.5493457,-1.3372685,0.50088245,-1.2440859,-1.0834111,-1.1999518,-0.2780581
165,Glider,RW,Glider75.png,D:/AI_Learning_Images/snips/20200828T1120_results/Glider75.png,39102,2.7727098,-1.1119685,0.14711893,-1.802422,-0.76185995,-2.4438381,2.0686538,0.9984575,0.339021,0.2843399,0.6719294,0.9395244,1.9099064,1.0542344,-0.5617242,-0.18248925,-1.5907425,0.09140922,-0.35554665,-0.33863822,-0.6038563,3.73976,1.8882053,1.0199177,0.035848558,-0.958978,-0.4125495,-0.7513118,-0.7178255,0.92465436,1.3526386,1.4213971
166,Glider,RW,Glider76.png,D:/AI_Learning_Images/snips/20200828T1120_results/Glider76.png,61871,1.5106045,-0.7666117,1.2943457,-0.82850194,0.43078774,0.23884976,-0.74967897,-1.9494407,0.5174879,-0.15184897,-0.50895965,-0.45794386,1.9736977,-0.34380385,-0.4132821,0.47214958,-0.7825399,0.37390542,-2.0171628,-0.13084333,0.638363,-0.5476913,0.4534141,0.41607288,-1.9447697,-2.0136092,-1.6269218,-1.0552257,0.22892559,-1.5913935,-0.58218867,0.78562
167,Glider,RW,Glider77.png,D:/AI_Learning_Images/snips/20200828T1120_results/Glider77.png,59260,2.6513412,0.7048892,1.2162706,-0.9198391,-0.9291089,-1.1019845,-0.37930363,-2.6235478,0.8181012,-0.31077975,-0.89173824,-1.1938487,1.2161317,0.16369538,-0.45331603,-1.466483,1.1135032,-0.61674404,-1.4755934,-0.6199541,-1.0245084,0.30136737,2.340376,0.8176108,-0.7134177,0.09807551,-0.98799825,-0.01250045,-0.067486525,0.7587961,1.2562902,1.2317221
168,Glider,RW,Glider78.png,D:/AI_Learning_Images/snips/20200828T1120_results/Glider78.png,148356,-1.3138043,-1.6495001,1.6453907,-1.1890056,-0.9721774,0.27724975,1.6301986,-0.47223118,0.84544075,0.74940336,1.0901978,0.32600948,0.6092529,0.48950225,-1.219989,0.018766701,0.2996897,-0.044531435,-0.20313036,0.028264284,-1.023557,1.60947,0.63083017,1.0371741,-0.6854937,-0.31113848,0.8440717,0.27316883,1.9114723,-0.37349027,-0.70891863,-1.7211354
169,Glider,RW,Glider79.png,D:/AI_Learning_Images/snips/20200828T1120_results/Glider79.png,29920,2.5397701,1.2171263,1.1158252,0.1797185,-0.5060059,0.8355526,0.48311716,0.8320865,0.8809942,-1.0615032,-0.6500597,0.03740093,0.80335855,-0.19731951,0.65256476,-0.39398053,0.5808521,1.3737086,0.6341643,-0.51942,0.39089286,0.21533182,0.6769945,0.59565914,0.89624655,1.6146486,-1.1715975,0.450095,0.019356884,1.2478333,-0.60968864,1.8310337
170,Glider,RW,Glider80.png,D:/AI_Learning_Images/snips/20200828T1120_results/Glider80.png,54307,-0.13693571,0.70932925,-0.43687028,-2.1754231,0.14259782,-0.1327682,-1.6542089,-1.787065,0.754716,0.930466,0.79872936,0.689888,0.21838897,0.84349513,-0.5765714,-0.47286156,1.1505606,0.3744261,-1.4033798,0.27396178,-1.0670178,0.63753974,1.3370409,1.5798783,-1.267564,1.5688982,-0.6505189,-0.046920776,-1.7860869,-0.6192808,-0.78974104,-0.2092768
