,Class,DataType,filename,img_path,size,z0,z1,z2,z3,z4,z5,z6,z7,z8,z9,z10,z11,z12,z13,z14,z15,z16,z17,z18,z19,z20,z21,z22,z23,z24,z25,z26,z27,z28,z29,z30,z31
1144,Glider,VW,VW_00535.png,D:/AI_Learning_Images/snips/20200828T1120_results/VW_00535.png,2368,-0.15556929,-0.102948315,0.041897602,-0.018372267,-0.025505979,-0.036234245,-0.37756014,-0.067034215,-0.05860029,-0.08930604,0.004467177,-0.015003195,0.01821641,-0.040056527,0.12330026,-0.010519471,0.011552729,0.04446117,-0.072269216,-0.043340083,-0.12489125,-0.007115323,-0.05120495,0.009826485,-0.2506017,0.042665955,-0.15076184,-0.104186505,0.11991358,-0.07587698,0.02073847,0.032608908
1145,Glider,VW,VW_00536.png,D:/AI_Learning_Images/snips/20200828T1120_results/VW_00536.png,2288,-0.16941369,-0.13065596,0.03426235,0.006359637,-0.076344125,-0.038487308,-0.39715862,-0.06607882,-0.055046216,-0.0960698,-0.02845257,-0.05425021,-0.019949367,-0.02442162,0.10447179,-0.0039687306,0.052990604,0.041538723,-0.07025384,-0.047283597,-0.1259535,0.035556685,-0.034137413,-0.013332354,-0.2298769,0.06204769,-0.15900093,-0.086118944,0.12772445,-0.055295147,-0.0038118404,0.042248808
1146,Glider,VW,VW_00537.png,D:/AI_Learning_Images/snips/20200828T1120_results/VW_00537.png,2288,0.0136620095,-0.15037704,0.056602612,-0.010832414,0.017505197,-0.060463063,-0.38705325,0.0121017825,-0.047202267,-0.047009617,-0.0005676693,-0.014665895,0.053311244,0.05228163,0.07594487,0.018940985,0.034596767,-0.036051877,0.033243146,0.043701567,-0.11545956,0.027513515,-0.009793794,-0.042214654,-0.23311597,0.012837833,-0.20112787,-0.046343,0.12447529,-0.07854181,0.0505054,-0.0964333
1147,Glider,VW,VW_00538.png,D:/AI_Learning_Images/snips/20200828T1120_results/VW_00538.png,2312,-0.16433251,-0.114670105,0.03303829,0.0018649015,-0.0763695,-0.024434641,-0.40819994,-0.06518887,-0.059095107,-0.09913892,-0.03289904,-0.0412054,-0.0156281,-0.04253913,0.09888535,-0.008095513,0.05024785,0.062382925,-0.053935755,-0.03963823,-0.11897643,0.031405166,-0.03448112,-0.003976423,-0.2381035,0.06385962,-0.16175963,-0.077091776,0.1339092,-0.053228293,0.003344682,0.041339673
1148,Glider,VW,VW_00539.png,D:/AI_Learning_Images/snips/20200828T1120_results/VW_00539.png,2277,-0.07474432,-0.14699766,0.033513155,-0.004480072,-0.018937845,-0.047633156,-0.39611083,-0.04458173,-0.037457753,-0.080924764,-0.008610278,-0.028788928,0.015832348,0.02575579,0.072196044,0.015559209,0.022152115,-0.005974692,-0.011304088,0.017184459,-0.10930774,0.026648516,-0.026902415,-0.027191726,-0.22592945,0.026138624,-0.1642065,-0.010974525,0.14715837,-0.069210194,0.044352673,-0.047518954
1149,Glider,VW,VW_00540.png,D:/AI_Learning_Images/snips/20200828T1120_results/VW_00540.png,2298,-0.09081374,-0.12386735,-0.0044956096,0.00047770096,-0.086419344,0.0048326915,-0.40636832,-0.0042622774,-0.03749982,-0.095982514,-0.043118212,-0.053223744,-0.0083413515,-0.009533659,0.08584923,0.01802795,0.021140013,-0.017822098,-0.011551956,0.03613668,-0.0958631,0.074366376,-0.02091342,-0.019283382,-0.18975288,0.015524956,-0.17997079,-0.06385382,0.14101781,-0.053454764,0.009384308,-0.00461015
1150,Glider,VW,VW_00541.png,D:/AI_Learning_Images/snips/20200828T1120_results/VW_00541.png,2273,-0.084224015,-0.14487782,-0.015213076,-0.0013384884,-0.08595576,0.009173293,-0.4121743,-0.019917257,-0.027920546,-0.09703948,-0.040790465,-0.037171155,0.0038804277,-0.01726177,0.061785955,0.014310485,0.014986597,-0.0037456327,-0.0137116425,0.043681037,-0.101906724,0.062132366,-0.025537947,-0.037208132,-0.1654954,0.011679931,-0.15734623,-0.0857317,0.15553224,-0.052057177,0.004790334,-0.0024130084
1151,Glider,VW,VW_00542.png,D:/AI_Learning_Images/snips/20200828T1120_results/VW_00542.png,2271,-0.06616161,-0.15733972,-0.006640393,0.021691067,-0.08573091,-0.013278713,-0.40561247,0.0014439262,-0.031794593,-0.084916465,-0.026394237,-0.069630854,0.00799551,-0.027286094,0.0642146,0.02545296,-0.0118639115,-0.020031374,-0.005088076,0.035997663,-0.10967772,0.062408995,-0.010157062,-0.014410509,-0.16723056,-0.03612721,-0.18171734,-0.10844134,0.14671275,-0.03492278,-0.02102707,0.016051436
1152,Glider,VW,VW_00543.png,D:/AI_Learning_Images/snips/20200828T1120_results/VW_00543.png,2285,-0.070531465,-0.14372146,-0.010262534,0.027459364,-0.09540631,-0.0036522183,-0.39689183,-0.0009867444,-0.0373219,-0.07468058,-0.03212104,-0.060209777,0.007688493,-0.021504285,0.07058273,0.031073442,-0.001856871,-0.0136614125,-0.005095277,0.049954567,-0.09315136,0.07430376,-0.01099068,-0.020749172,-0.1871503,-0.025352951,-0.18126419,-0.10003572,0.16093951,-0.03569036,-0.013157482,0.0074883862
1153,Glider,VW,VW_00544.png,D:/AI_Learning_Images/snips/20200828T1120_results/VW_00544.png,2296,-0.06567082,-0.13200878,-0.005048833,0.015451506,-0.08856696,-0.01737766,-0.41446376,0.0057940567,-0.036213946,-0.09300904,-0.034044515,-0.065075085,-0.0100068655,-0.026335843,0.071064755,0.029552216,0.004260293,-0.023026105,-0.0038368092,0.036190826,-0.10552724,0.06976884,-0.013844993,-0.01910665,-0.17811006,-0.014582832,-0.18783636,-0.09831755,0.15317108,-0.041883767,-0.012891406,0.01075225
1154,Glider,VW,VW_00545.png,D:/AI_Learning_Images/snips/20200828T1120_results/VW_00545.png,2244,-0.031865686,-0.17432249,0.038705066,0.017406572,-0.029862106,-0.046766847,-0.3807324,-0.020883854,-0.03775004,-0.0683207,-0.0060737543,-0.051007733,0.024217732,0.00981094,0.059413195,0.04794548,-0.015770542,-0.018720936,0.019194791,0.019895375,-0.10488214,0.038723983,-0.013348427,-0.0064483285,-0.22979972,-0.024158861,-0.1803885,-0.05512702,0.17754607,-0.036800854,0.007242755,-0.032032754
1155,Glider,VW,VW_00546.png,D:/AI_Learning_Images/snips/20200828T1120_results/VW_00546.png,2224,0.070087865,-0.16744538,0.06152296,0.0007156858,-0.03255578,-0.07209983,-0.39032096,-0.029686678,-0.07926332,-0.036815945,0.02471352,-0.024994401,0.12673785,0.050781418,0.04655086,0.027782934,-0.0018039971,0.00063885143,0.057414476,0.0043315664,-0.14515267,0.006687335,-0.0043272395,-0.052390385,-0.19434127,0.0049620997,-0.18179739,-0.089425094,0.11272509,-0.03375626,0.017040148,-0.061686184
1156,Glider,VW,VW_00547.png,D:/AI_Learning_Images/snips/20200828T1120_results/VW_00547.png,2251,-0.0507201,-0.17047235,0.04161689,0.024422606,-0.030084614,-0.04609589,-0.3990868,-0.018943362,-0.034891743,-0.06887275,-0.0053238817,-0.04350521,0.01669166,0.00886061,0.061318003,0.035813477,-9.0691436e-05,-0.011846974,0.011925133,0.028129708,-0.11815942,0.04718569,-0.018066041,-0.0058375993,-0.22259478,0.0025009424,-0.18246728,-0.02906632,0.16661978,-0.024471663,0.021909872,-0.03228651
1157,Glider,VW,VW_00548.png,D:/AI_Learning_Images/snips/20200828T1120_results/VW_00548.png,2265,-0.042671595,-0.16687717,0.03818438,0.020904174,-0.04040431,-0.05464063,-0.38786525,-0.0104910135,-0.041219227,-0.068723015,-0.010846411,-0.04360948,0.018722046,0.010244853,0.062264618,0.04380954,-0.004519938,-0.0133400615,0.027761135,0.019712904,-0.11536777,0.03979924,-0.026674967,0.0010713348,-0.22601452,-0.0023808598,-0.19039552,-0.039593723,0.16502802,-0.031393934,0.030263694,-0.027798343
1158,Glider,VW,VW_00550.png,D:/AI_Learning_Images/snips/20200828T1120_results/VW_00550.png,27831,-0.06570182,0.043907024,0.11583193,-0.24262208,-0.039542384,-0.0038092905,-0.01602904,-0.25550362,-0.10192981,0.70939744,0.2171477,0.19204785,-0.12247682,-0.22977835,-0.5754097,0.004682366,-0.1343279,0.10147499,0.08393094,0.41415077,-0.100128755,0.35276806,0.0518376,0.05398185,-0.033756934,-0.13575864,0.38475975,0.090292655,-0.037204742,0.33637086,-0.12564906,-0.17066959
1159,Glider,VW,VW_00552.png,D:/AI_Learning_Images/snips/20200828T1120_results/VW_00552.png,27733,-0.049034365,0.18765774,0.03776174,-0.23820747,0.15468042,-0.022907317,-0.038009465,-0.18463424,-0.25088087,0.7512774,0.07543753,0.14980793,-0.062793136,-0.3037363,-0.5873311,0.007914916,-0.24848813,0.252282,0.0061762338,0.31097198,0.12146989,0.36321163,0.16262455,0.087181166,0.049556926,-0.2077901,0.27766418,0.029279856,-0.11208049,0.32645017,-0.16162105,-0.25006807
1160,Glider,VW,VW_00554.png,D:/AI_Learning_Images/snips/20200828T1120_results/VW_00554.png,27508,-0.00035014172,0.13627408,0.06581397,-0.25991887,0.111140214,-0.005701468,-0.058411308,-0.2415726,-0.2069574,0.7079453,0.100205876,0.20658353,-0.11429827,-0.31024936,-0.5833375,0.010786733,-0.23409292,0.18490767,0.010796235,0.3461337,0.093719915,0.39352873,0.14452675,0.1278841,0.051015895,-0.19736895,0.28347915,0.03449651,-0.111718714,0.31887853,-0.15981291,-0.18744762
1161,Glider,VW,VW_00556.png,D:/AI_Learning_Images/snips/20200828T1120_results/VW_00556.png,27744,-0.0065341927,0.050961345,0.16129951,-0.21584538,-0.110739715,0.021448381,0.0063207806,-0.2783657,-0.081522696,0.6877304,0.19266535,0.19792454,-0.16879672,-0.22118689,-0.58389866,-0.00018419325,-0.09358669,0.051813595,0.10960426,0.4626338,-0.11909638,0.39526185,0.05109375,0.07765008,-0.049993068,-0.12373701,0.34928232,0.07158141,0.011154476,0.3524274,-0.12111747,-0.18502189
1162,Glider,VW,VW_00558.png,D:/AI_Learning_Images/snips/20200828T1120_results/VW_00558.png,27760,0.035919085,0.14952207,0.102286756,-0.20377876,0.09622542,0.035512004,-0.033645403,-0.21320502,-0.19962692,0.7038294,0.074933454,0.17720532,-0.11816393,-0.29154736,-0.595164,0.022550542,-0.21310882,0.15092048,0.018704822,0.369685,0.059669428,0.4053434,0.14660974,0.11948354,0.012995188,-0.1523253,0.27550462,0.0009444915,-0.083576046,0.32937598,-0.15095082,-0.23191679
1163,Glider,VW,VW_00560.png,D:/AI_Learning_Images/snips/20200828T1120_results/VW_00560.png,27789,0.007902018,0.1755479,0.1030291,-0.19783743,0.119037524,0.016531633,0.0060069677,-0.17465974,-0.1898094,0.7094364,0.08469133,0.13017677,-0.11185357,-0.25953367,-0.5971414,0.022713026,-0.21265338,0.17625669,0.06410641,0.3815675,0.041374117,0.42672423,0.1890666,0.097789794,-0.0073663997,-0.17076704,0.2516807,0.0032341569,-0.043220073,0.35956588,-0.13720691,-0.31284916
1164,Glider,VW,VW_00562.png,D:/AI_Learning_Images/snips/20200828T1120_results/VW_00562.png,28033,-0.057760235,0.15943834,0.08386561,-0.18499333,0.1068987,0.0035924832,0.021774024,-0.16328153,-0.17870083,0.71933097,0.15418586,0.10122478,-0.09452529,-0.23854394,-0.6039761,0.006251555,-0.20500213,0.17731363,0.10337929,0.40000957,-0.009390932,0.40581107,0.19117118,0.049334425,0.0042417026,-0.1774841,0.28706703,0.04622536,-0.002208287,0.38558203,-0.14107281,-0.31636864
1165,Glider,VW,VW_00564.png,D:/AI_Learning_Images/snips/20200828T1120_results/VW_00564.png,27592,-0.04500925,0.19097722,0.07631244,-0.19974685,0.13955668,-0.012036237,0.001392321,-0.16565196,-0.21560761,0.7277396,0.113263726,0.116258204,-0.0607458,-0.27400726,-0.60296214,0.0076044034,-0.21474321,0.21970572,0.061000444,0.3675301,0.018916259,0.38866854,0.17754292,0.058510724,-0.007792848,-0.19772586,0.277722,0.014189887,-0.053653862,0.34882098,-0.13308723,-0.32700458
1166,Glider,VW,VW_00566.png,D:/AI_Learning_Images/snips/20200828T1120_results/VW_00566.png,28440,-0.106169626,0.15196101,0.08317668,-0.21940109,0.05197569,-0.022398692,0.05425515,-0.14427188,-0.16102563,0.72004163,0.20281783,0.09202392,-0.014513336,-0.2454176,-0.61907375,-0.023608426,-0.13761409,0.175328,0.13774441,0.39743668,-0.13580975,0.32977462,0.11613161,-0.030070033,-0.04105719,-0.17327704,0.31651103,0.05905076,0.00067165215,0.3748199,-0.06920142,-0.40642747
1167,Glider,VW,VW_00568.png,D:/AI_Learning_Images/snips/20200828T1120_results/VW_00568.png,28738,-0.13681927,0.20128225,0.0018619308,-0.24837756,0.109138645,-0.032894496,0.0017953259,-0.15009816,-0.21992213,0.7393281,0.15206704,0.08216924,0.06977044,-0.3188525,-0.61867374,-0.05177719,-0.16641365,0.26273206,0.058933996,0.34828457,-0.0669451,0.24407808,0.08191672,-0.07511906,0.013093467,-0.2199659,0.33458126,0.046839874,-0.08966122,0.3423809,-0.057998803,-0.42974904
1168,Glider,VW,VW_00570.png,D:/AI_Learning_Images/snips/20200828T1120_results/VW_00570.png,28885,-0.102221616,0.26998448,-0.025063135,-0.23725367,0.15574707,0.004921399,0.012993268,-0.09577571,-0.2619914,0.7101559,0.08966894,0.066954575,0.09473377,-0.31432313,-0.6468438,-0.05174911,-0.16285764,0.23078157,0.032879394,0.3285523,-0.06982076,0.21097325,0.07824302,-0.11924322,-0.0019930676,-0.18822768,0.3039527,-0.002906923,-0.0988947,0.36963317,-0.03611347,-0.5376643
1169,Glider,VW,VW_00572.png,D:/AI_Learning_Images/snips/20200828T1120_results/VW_00572.png,28819,-0.13701136,0.16978724,0.022816228,-0.22287996,0.10010152,-0.03597341,0.009743143,-0.17000517,-0.21189454,0.73251504,0.1751496,0.08320799,0.03260467,-0.292102,-0.6025572,-0.06152101,-0.19956486,0.24258594,0.05898205,0.368867,-0.087347,0.2778068,0.09531797,-0.067001365,0.004772897,-0.19369361,0.3570266,0.07106867,-0.06799039,0.35573363,-0.090460196,-0.36118406
1170,Glider,VW,VW_00574.png,D:/AI_Learning_Images/snips/20200828T1120_results/VW_00574.png,28403,-0.045974888,0.24416956,0.025013506,-0.21326089,0.23139028,-0.0042216163,-0.015188465,-0.13490555,-0.28834218,0.73550385,0.044453632,0.11822718,-0.0151237985,-0.31126016,-0.6240279,-0.009935842,-0.26007944,0.2729756,0.024340758,0.3077973,0.06773642,0.3212263,0.17580873,-0.00039235112,-0.014883975,-0.20935644,0.2656419,-0.0071696765,-0.08459295,0.3459076,-0.10872225,-0.39905712
1171,Glider,VW,VW_00576.png,D:/AI_Learning_Images/snips/20200828T1120_results/VW_00576.png,29222,-0.1418082,0.19718131,-0.008838005,-0.23197347,0.12929663,-0.0232691,0.01230785,-0.120467655,-0.23056014,0.7183986,0.16032466,0.068859056,0.054784857,-0.30660695,-0.6146738,-0.039542794,-0.21013477,0.24744749,0.040944546,0.35287476,-0.09793798,0.2676444,0.10311827,-0.087397575,0.020541692,-0.20340464,0.3311686,0.063291155,-0.07346104,0.3593257,-0.07825029,-0.42043152
1172,Glider,VW,VW_00578.png,D:/AI_Learning_Images/snips/20200828T1120_results/VW_00578.png,28504,0.024201673,0.19710137,0.087485574,-0.19557728,0.16087645,0.047813322,-0.023005035,-0.1786932,-0.22991242,0.71343887,0.052785378,0.15197442,-0.09447584,-0.27371496,-0.60746855,0.011110587,-0.2623571,0.18819448,0.029349122,0.35001478,0.035691343,0.3910671,0.18809302,0.06333568,-0.018728796,-0.15264001,0.25214756,0.009290544,-0.06718572,0.35523465,-0.1397536,-0.2961615
1173,Glider,VW,VW_00580.png,D:/AI_Learning_Images/snips/20200828T1120_results/VW_00580.png,29069,-0.06770038,0.17294349,0.059875086,-0.18503994,0.12204671,0.004257496,0.025383607,-0.15752977,-0.20080097,0.7187251,0.13694863,0.096987605,-0.021768404,-0.25650802,-0.61810964,-0.013423618,-0.22053319,0.2032664,0.07174013,0.37814322,-0.0953837,0.33496675,0.13178787,-0.015383914,-0.05028817,-0.16717915,0.32476068,0.04973613,-0.029427253,0.37549827,-0.102114305,-0.35890612
1174,Glider,VW,VW_00582.png,D:/AI_Learning_Images/snips/20200828T1120_results/VW_00582.png,28994,-0.040332656,0.14834043,0.07413857,-0.17765929,0.100858144,0.005854594,0.0037540467,-0.19235142,-0.19170752,0.70389515,0.13085262,0.118450224,-0.06849287,-0.26039922,-0.6267459,-0.010516043,-0.21574022,0.18394305,0.054676447,0.38082066,-0.09973473,0.34986928,0.12863582,-0.004270809,-0.04501542,-0.15625383,0.32960707,0.06121388,-0.046985414,0.37372738,-0.11420319,-0.3060918
1175,Glider,VW,VW_00584.png,D:/AI_Learning_Images/snips/20200828T1120_results/VW_00584.png,28969,-0.06055688,0.08495926,0.06479303,-0.1911093,0.082760595,0.011578699,-0.038912106,-0.22079292,-0.18566202,0.6982061,0.18252072,0.16181274,-0.08183877,-0.2564872,-0.58229136,0.008667722,-0.25183696,0.14909334,0.020481417,0.36088082,-0.058714204,0.3506638,0.107809655,0.01876698,0.0214633,-0.13643132,0.35035923,0.09431738,-0.074434824,0.3463028,-0.15500191,-0.16267146
1176,Glider,VW,VW_00586.png,D:/AI_Learning_Images/snips/20200828T1120_results/VW_00586.png,28330,0.04404011,0.19434072,0.08468345,-0.18134798,0.14295858,0.07162602,-0.034916136,-0.20979856,-0.24025165,0.69668627,0.07158702,0.16923195,-0.10390592,-0.26509714,-0.5839043,0.025479492,-0.30363023,0.15731566,-0.032694817,0.34830114,0.057139274,0.39134985,0.18052101,0.07941751,0.015946362,-0.14471029,0.24849637,0.0066580568,-0.08402564,0.34635133,-0.15926532,-0.21589534
1177,Glider,VW,VW_00588.png,D:/AI_Learning_Images/snips/20200828T1120_results/VW_00588.png,28881,-0.018087314,0.18902443,0.015132945,-0.22397482,0.20296544,0.008884378,-0.104079604,-0.21759649,-0.31043482,0.7320653,0.049419988,0.18144682,-0.035872772,-0.33115917,-0.6023396,0.0014348486,-0.3087586,0.26116055,-0.0793949,0.26674023,0.08293554,0.3009885,0.10407129,0.018257353,0.03660904,-0.19854882,0.2995976,0.0429469,-0.15627968,0.31460565,-0.16273025,-0.18462037
1178,Glider,VW,VW_00590.png,D:/AI_Learning_Images/snips/20200828T1120_results/VW_00590.png,28608,0.06440191,0.20250769,0.06776258,-0.19209015,0.16979665,0.07068761,-0.06735394,-0.20800443,-0.28386748,0.69610083,0.014479844,0.20462072,-0.08283103,-0.30919632,-0.6054374,0.019792702,-0.31179333,0.18809514,-0.06315774,0.30383042,0.08187635,0.34675956,0.15834378,0.05556416,0.0046380274,-0.15144484,0.23917562,0.014246007,-0.119418815,0.327132,-0.15058185,-0.2255463
1179,Glider,VW,VW_00592.png,D:/AI_Learning_Images/snips/20200828T1120_results/VW_00592.png,28589,0.06176603,0.19659767,0.0715877,-0.18769257,0.1743987,0.06529848,-0.07718983,-0.21535678,-0.28790703,0.6919893,0.013102241,0.20180087,-0.07901553,-0.3080696,-0.59472406,0.008111065,-0.31079668,0.1940261,-0.0722228,0.29835385,0.06637714,0.34731266,0.1392469,0.05053634,-0.004080481,-0.15097591,0.25844052,0.015566003,-0.12830263,0.3151737,-0.16159686,-0.21864802
1180,Glider,VW,VW_00594.png,D:/AI_Learning_Images/snips/20200828T1120_results/VW_00594.png,28801,0.021541405,0.16923372,0.05766322,-0.16927736,0.1474968,0.06821866,-0.044524737,-0.18968675,-0.23334256,0.6876256,0.088539936,0.16176401,-0.06915754,-0.2572877,-0.59305215,0.010790828,-0.30928212,0.17583504,-0.036101248,0.34442508,-0.011022726,0.368995,0.16865338,0.017109238,-0.03667237,-0.1330797,0.3003574,0.047802623,-0.07548086,0.34094787,-0.16909023,-0.22990069
1181,Glider,VW,VW_00596.png,D:/AI_Learning_Images/snips/20200828T1120_results/VW_00596.png,29486,-0.08722808,0.16024067,0.009513428,-0.19650207,0.17436509,0.036653657,-0.03375546,-0.14446652,-0.24205251,0.71218675,0.14455678,0.09926163,0.02945233,-0.24844489,-0.58344734,-0.017843623,-0.316901,0.23103252,-0.028573517,0.32225436,-0.06531291,0.28261268,0.13415653,-0.092666075,-0.03443009,-0.13518775,0.33470365,0.062110383,-0.07505295,0.3624881,-0.13709404,-0.28534698
1182,Glider,VW,VW_00598.png,D:/AI_Learning_Images/snips/20200828T1120_results/VW_00598.png,28864,0.06302058,0.12409765,0.06222901,-0.21783331,0.107274815,0.08881357,-0.092627496,-0.20998581,-0.20693214,0.65484387,0.08805383,0.24678552,-0.12059805,-0.29381537,-0.55589116,0.025335267,-0.32809973,0.101967365,-0.11913002,0.30253643,0.04689475,0.33041364,0.11756668,0.054365955,0.047196157,-0.09147432,0.29370028,0.05340294,-0.1263039,0.30969042,-0.19623125,-0.09658026
1183,Glider,VW,VW_00600.png,D:/AI_Learning_Images/snips/20200828T1120_results/VW_00600.png,29435,-0.07099965,0.1392396,0.02412364,-0.17699096,0.11223475,0.03491175,-0.026327536,-0.17369193,-0.21118262,0.71436,0.18261707,0.12458151,-0.013385311,-0.22749475,-0.57703245,-0.01197934,-0.3182314,0.20529675,-0.02845568,0.34470418,-0.10289488,0.29059064,0.11654516,-0.07728257,-0.040922247,-0.14453745,0.3402716,0.10363469,-0.053996813,0.36679217,-0.15753582,-0.20972821
1184,Glider,VW,VW_00602.png,D:/AI_Learning_Images/snips/20200828T1120_results/VW_00602.png,29569,-0.05199575,0.12123185,0.096292354,-0.14013155,0.053140327,0.05630328,0.008298436,-0.19317052,-0.15230705,0.6837207,0.18520622,0.12817875,-0.07496713,-0.20292945,-0.6188727,-0.022663824,-0.24943286,0.13921657,0.05439757,0.39931166,-0.18148734,0.31386808,0.13723247,-0.07158791,-0.1067603,-0.09941896,0.33554304,0.08967704,0.016914241,0.37969747,-0.13113698,-0.26931533
1185,Glider,VW,VW_00604.png,D:/AI_Learning_Images/snips/20200828T1120_results/VW_00604.png,29583,-0.096451424,0.16588886,0.0030825208,-0.16644521,0.13094093,0.047170956,-0.0118783675,-0.13301769,-0.2054674,0.7119686,0.1997084,0.08568659,0.0018978701,-0.21195719,-0.5727779,-0.015261647,-0.35497078,0.2140515,-0.025924738,0.33025867,-0.08818109,0.2832442,0.1594678,-0.110942096,-0.035866715,-0.13499857,0.3131424,0.10141918,-0.014117461,0.38480076,-0.15568213,-0.26740804
1186,Glider,VW,VW_00606.png,D:/AI_Learning_Images/snips/20200828T1120_results/VW_00606.png,29524,-0.07554248,0.16234125,0.053720225,-0.13917324,0.10471967,0.050422087,0.01773836,-0.15209258,-0.1771566,0.7061767,0.2112797,0.08158114,-0.035446048,-0.18080066,-0.6101445,-0.032749932,-0.29744112,0.18329024,0.026216572,0.37505296,-0.13791071,0.2887083,0.1725063,-0.11036188,-0.09023968,-0.12785682,0.30377695,0.08967247,0.0107633965,0.40163705,-0.13592015,-0.29726687
1187,Glider,VW,VW_00608.png,D:/AI_Learning_Images/snips/20200828T1120_results/VW_00608.png,29597,-0.09514432,0.19194241,-0.009645453,-0.15461174,0.1533199,0.06536769,-0.013966337,-0.1140766,-0.22394174,0.72010267,0.1938555,0.06871566,-0.0030552451,-0.20174728,-0.5615779,-0.011392481,-0.38477314,0.23629473,-0.06900159,0.31290436,-0.042018577,0.28109285,0.19336772,-0.109224334,-0.041018646,-0.14605479,0.26832396,0.10092316,-0.026969142,0.38876638,-0.18055405,-0.27120173
1188,Glider,VW,VW_00610.png,D:/AI_Learning_Images/snips/20200828T1120_results/VW_00610.png,29233,0.052891094,0.18889298,0.056314643,-0.12128934,0.105206825,0.10982565,-0.025050666,-0.17533463,-0.22607599,0.6728881,0.11658214,0.15716627,-0.07955941,-0.22232226,-0.5748642,0.028355176,-0.38259095,0.15961623,-0.097881936,0.3173465,-0.009670651,0.32338428,0.18658948,0.0018937984,-0.04829007,-0.10899325,0.24463786,0.06782616,-0.044998243,0.34655413,-0.20189321,-0.17439763
1189,Glider,VW,VW_00612.png,D:/AI_Learning_Images/snips/20200828T1120_results/VW_00612.png,29113,0.05825679,0.15743253,0.035871275,-0.14313118,0.109689996,0.10364173,-0.067962185,-0.2119591,-0.22124799,0.6708358,0.1262922,0.20424002,-0.07218694,-0.2449969,-0.5487317,0.016308121,-0.36851892,0.15590094,-0.14823635,0.30317822,0.009162843,0.30361593,0.14317192,-0.0045355633,-0.018180208,-0.105278574,0.28349963,0.09281881,-0.09527291,0.3308892,-0.20978814,-0.100892186
1190,Glider,VW,VW_00614.png,D:/AI_Learning_Images/snips/20200828T1120_results/VW_00614.png,29396,-0.07413484,0.1269111,0.039172295,-0.14262629,0.06311084,0.06913376,0.0032401048,-0.15721624,-0.15443876,0.71756166,0.25855684,0.105583325,-0.023729935,-0.18005659,-0.56353474,-0.0038519055,-0.32949,0.17684308,-0.02613882,0.34417865,-0.1182407,0.25843063,0.1414552,-0.098152876,-0.106450334,-0.121008284,0.30049628,0.13366383,0.00077487004,0.37510008,-0.1732162,-0.18776375
1191,Glider,VW,VW_00616.png,D:/AI_Learning_Images/snips/20200828T1120_results/VW_00616.png,29183,0.051454533,0.07373295,0.072404586,-0.14200024,0.0021627336,0.12485968,-0.03654442,-0.22570002,-0.11010191,0.6480097,0.22043583,0.22172712,-0.13368103,-0.21684913,-0.5370418,0.02982084,-0.3178129,0.049677406,-0.10806092,0.3326325,-0.04840986,0.30408725,0.117993146,0.006078893,-0.048200306,-0.07361865,0.3129253,0.13479055,-0.05754704,0.3474756,-0.20759699,-0.033026874
1192,Glider,VW,VW_00618.png,D:/AI_Learning_Images/snips/20200828T1120_results/VW_00618.png,28710,0.09699535,0.028547814,0.12258791,-0.16191828,-0.08255899,0.16656741,0.013987615,-0.24847233,-0.04479576,0.6083996,0.21393435,0.26042998,-0.24021728,-0.19167466,-0.542812,0.025183836,-0.24265009,-0.07752413,-0.0810749,0.42970532,-0.072872,0.29097098,0.0823113,0.07859215,-0.033914287,-0.05511016,0.25797164,0.14522387,-0.004021421,0.3659902,-0.17004894,-0.017484974
1193,Glider,VW,VW_00620.png,D:/AI_Learning_Images/snips/20200828T1120_results/VW_00620.png,29131,0.09270128,0.08474675,0.12661532,-0.11082381,-0.029155586,0.13189761,-0.0135033075,-0.26448566,-0.104519546,0.6375102,0.1969452,0.22758569,-0.12654434,-0.19243307,-0.59097177,0.015385229,-0.26721004,0.05256116,-0.06663604,0.38188583,-0.11307096,0.27321875,0.094892316,0.007987859,-0.1282897,-0.04475863,0.30664212,0.1240512,-0.01490807,0.352639,-0.17378725,-0.08385246
1194,Glider,VW,VW_00622.png,D:/AI_Learning_Images/snips/20200828T1120_results/VW_00622.png,29123,0.08439801,0.07664915,0.13485011,-0.11587663,-0.057976954,0.14385758,-0.00013830478,-0.2637095,-0.08483926,0.65086216,0.2099723,0.22360903,-0.13919735,-0.18740506,-0.5860874,0.015717998,-0.26554582,0.042944696,-0.05183548,0.39390847,-0.12301361,0.27330047,0.085981384,0.011175553,-0.13214487,-0.047788683,0.30065092,0.13912386,0.009910615,0.35620537,-0.17156985,-0.08685899
1195,Glider,VW,VW_00624.png,D:/AI_Learning_Images/snips/20200828T1120_results/VW_00624.png,28847,0.122222066,0.07736259,0.13422589,-0.10136328,-0.053265028,0.1555425,-0.0040298533,-0.27153444,-0.08344019,0.62371033,0.1862804,0.23767343,-0.15065366,-0.19474491,-0.57096785,0.0045808805,-0.27347228,0.020366024,-0.114604026,0.38976797,-0.09170428,0.27282158,0.09370296,0.040724535,-0.11549956,-0.03863495,0.2710762,0.13441902,-0.027837265,0.35540345,-0.18695264,-0.057622302
